Région,Code région,Code département,code_commune,nom_commune,zone_montagne,est_zone_vulnerable,est_zar,zone_ouest,zone_sud,zone_est,Dernière mise à jour,Dernière mise à jour par
GRAND EST,44,57,57395,LESSE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57396,LESSY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57397,LEY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57398,LEYVILLER,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57399,LEZEY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57401,LIDREZING,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57402,LIEDERSCHIEDT,C,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57403,LIEHON,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57404,LINDRE BASSE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57405,LINDRE HAUTE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57406,LIOCOURT,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57407,LIXHEIM,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57408,LIXING LES ROUHLING,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57409,LIXING LES SAINT AVOLD,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57410,LHOR,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57411,LOMMERANGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57412,LONGEVILLE LES METZ,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57413,LONGEVILLE LES SAINT AVOLD,NC,PC,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57414,LORQUIN,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57415,LORRY LES METZ,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57416,LORRY MARDIGNY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57417,LOSTROFF,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57418,LOUDREFING,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57419,LOUPERSHOUSE,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57421,LOUTZVILLER,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57422,LOUVIGNY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57423,LUBECOURT,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57424,LUCY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57425,LUPPY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57426,LUTTANGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57427,LUTZELBOURG,C,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57428,MACHEREN,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57430,MAINVILLERS,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57431,MAIZEROY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57433,MAIZIERES LES METZ,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57434,MAIZIERES LES VIC,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57436,MALAUCOURT SUR SEILLE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57437,MALLING,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57438,MALROY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57439,MANDEREN RITZING,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57440,MANHOUE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57441,MANOM,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57442,MANY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57443,MARANGE SILVANGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57444,MARANGE ZONDRANGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57445,MARIEULLES,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57446,MARIMONT LES BENESTROFF,NC,C,PC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57447,MARLY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57448,MARSAL,NC,C,PC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57449,MARSILLY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57451,MARTHILLE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57452,MAXE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57453,MAXSTADT,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57454,MECLEUVES,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57455,MEGANGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57456,MEISENTHAL,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57457,MENSKIRCH,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57459,MERSCHWEILLER,NC,C,PC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57460,MERTEN,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57461,METAIRIES SAINT QUIRIN,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57462,METTING,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57463,METZ,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57464,METZERESCHE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57465,METZERVISSE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57466,METZING,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57467,MEY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57468,MITTELBRONN,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57469,MITTERSHEIM,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57470,MOLRING,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57471,MOMERSTROFF,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57472,MONCHEUX,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57473,MONCOURT,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57474,MONDELANGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57475,MONDORFF,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57476,MONNEREN,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57477,MONTBRONN,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57478,MONTDIDIER,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57479,MONTENACH,NC,C,PC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57480,MONTIGNY LES METZ,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57481,MONTOIS LA MONTAGNE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57482,OGY MONTOY FLANVILLE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57483,MORHANGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57484,MORSBACH,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57485,MORVILLE LES VIC,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57486,MORVILLE SUR NIED,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57487,MOULINS LES METZ,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57488,MOUSSEY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57489,MOUTERHOUSE,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57490,MOYENVIC,NC,C,PC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57491,MOYEUVRE GRANDE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57492,MOYEUVRE PETITE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57493,MULCEY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57494,MUNSTER,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57495,NARBEFONTAINE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57496,NEBING,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57497,NELLING,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57498,NEUFCHEF,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57499,NEUFGRANGE,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57500,NEUFMOULINS,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57501,NEUFVILLAGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57502,NEUNKIRCHEN LES BOUZONVILLE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57504,NIDERHOFF,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57505,NIDERVILLER,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57506,NIEDERSTINZEL,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57507,NIEDERVISSE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57508,NILVANGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57509,NITTING,NC,PC,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57510,NOISSEVILLE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57511,NORROY LE VENEUR,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57512,NOUILLY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57513,NOUSSEVILLER LES BITCHE,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57514,NOUSSEVILLER SAINT NABOR,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57515,NOVEANT SUR MOSELLE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57516,OBERDORFF,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57517,OBERGAILBACH,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57518,OBERSTINZEL,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57519,OBERVISSE,NC,PC,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57520,OBRECK,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57521,OETING,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57524,OMMERAY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57525,ORIOCOURT,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57526,ORMERSVILLER,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57527,ORNY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57528,ORON,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57529,OTTANGE,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57530,OTTONVILLE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57531,OUDRENNE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57532,PAGNY LES GOIN,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57533,PANGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57534,PELTRE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57535,PETIT REDERCHING,NC,PC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57536,PETIT TENQUIN,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57537,PETITE ROSSELLE,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57538,PETTONCOURT,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57539,PEVANGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57540,PHALSBOURG,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57541,PHILIPPSBOURG,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57542,PIBLANGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57543,PIERREVILLERS,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57544,PLAINE DE WALSCH,NC,PC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57545,PLAPPEVILLE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57546,PLESNOIS,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57547,POMMERIEUX,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57548,PONTOY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57549,PONTPIERRE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57550,PORCELETTE,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57551,POSTROFF,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57552,POUILLY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57553,POURNOY LA CHETIVE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57554,POURNOY LA GRASSE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57555,PREVOCOURT,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57556,PUTTELANGE AUX LACS,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57557,PUTTELANGE LES THIONVILLE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57558,PUTTIGNY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57559,PUZIEUX,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57560,RACRANGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57561,RAHLING,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57562,RANGUEVAUX,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57563,RAVILLE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57564,RECHICOURT LE CHATEAU,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57565,REDANGE,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57566,REDING,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57567,REMELFANG,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57568,REMELFING,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57569,REMELING,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57570,REMERING,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57571,REMERING LES PUTTELANGE,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57572,REMILLY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57573,RENING,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57574,BASSE RENTGEN,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57575,RETONFEY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57576,RETTEL,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57577,REYERSVILLER,C,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57578,REZONVILLE VIONVILLE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57579,RHODES,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57580,RICHE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57581,RICHELING,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57582,RICHEMONT,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57583,RICHEVAL,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57584,RIMLING,NC,PC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57586,ROCHONVILLERS,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57587,RODALBE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57588,RODEMACK,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57589,ROHRBACH LES BITCHE,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57590,ROLBING,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57591,ROMBAS,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57592,ROMELFING,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57593,RONCOURT,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57594,ROPPEVILLER,C,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57595,RORBACH LES DIEUZE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57596,ROSBRUCK,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57597,ROSSELANGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57598,ROUHLING,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57599,ROUPELDANGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57600,ROUSSY LE VILLAGE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57601,ROZERIEULLES,NC,C,PC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57602,RURANGE LES THIONVILLE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57603,RUSSANGE,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57604,RUSTROFF,NC,C,PC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57605,SAILLY ACHATEL,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57606,SAINT AVOLD,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57607,SAINTE BARBE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57609,SAINT EPVRE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57610,SAINT FRANCOIS LACROIX,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57611,SAINT GEORGES,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57612,SAINT HUBERT,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57613,SAINT JEAN DE BASSEL,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57614,SAINT JEAN KOURTZERODE,NC,PC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57615,SAINT JEAN ROHRBACH,NC,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57616,SAINT JULIEN LES METZ,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57617,SAINT JURE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57618,SAINT LOUIS,NC,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57619,SAINT LOUIS LES BITCHE,C,C,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57620,SAINTE MARIE AUX CHENES,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57621,SAINT MEDARD,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57622,SAINT PRIVAT LA MONTAGNE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57623,SAINT QUIRIN,C,NC,NC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57624,SAINTE RUFFINE,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57625,SALONNES,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57626,SANRY LES VIGY,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
GRAND EST,44,57,57627,SANRY SUR NIED,NC,C,NC,NC,NC,C,2025-05-21 6:30pm,ambroise.coulomb
